Customer_ID,Age,Gender,City_Tier,Income_Level,Lifestyle_Type,Health_Goal,Dietary_Preference,Preferred_Category,Order_Frequency,Avg_Monthly_Spend,Discount_Sensitivity,App_Usage_Time,Subscription_Type,Order_Value,Churn,CLV,Engagement_Score,High_Value_Customer,Spend_per_Order
270,35,1,2,0,0,0,1,0,15,6524.5,0.12,46,1,566,0,641160,690,1,407.78125
271,19,0,2,0,2,1,1,3,7,3322.0,0.95,76,0,455,1,139524,532,0,415.25
272,52,0,0,0,1,2,0,1,8,4876.0,0.82,36,1,1558,0,234048,288,1,541.7777777777778
273,33,1,0,2,2,1,1,3,10,3860.0,0.55,19,0,889,0,231600,190,0,350.90909090909093
274,58,0,1,2,0,0,1,0,14,2083.0,0.87,86,0,507,1,174972,1204,0,138.86666666666667
275,53,1,0,2,0,1,0,0,9,2793.0,0.99,91,0,2235,0,150822,819,0,279.3
276,50,1,2,1,0,0,1,0,8,1261.0,0.61,73,2,1896,0,60528,584,0,140.11111111111111
277,21,0,0,2,0,1,1,0,13,3842.0,0.61,118,0,608,1,299676,1534,0,274.42857142857144
278,50,0,0,1,0,1,0,0,19,1155.0,0.75,31,2,1025,1,131670,589,0,57.75
279,31,1,2,2,2,1,0,3,7,2285.0,0.23,101,0,1391,0,95970,707,0,285.625
280,38,1,1,1,0,2,0,0,11,722.0,0.17,70,2,2334,0,47652,770,0,60.166666666666664
281,37,1,2,1,1,1,1,1,9,574.0,0.76,110,2,2250,0,30996,990,0,57.4
282,25,0,0,2,0,0,1,0,10,3649.0,0.34,106,0,1751,0,218940,1060,0,331.72727272727275
283,24,0,1,2,2,0,1,3,6,3720.0,0.14,63,0,297,0,133920,378,0,531.4285714285714
284,20,0,1,2,0,2,1,0,9,2527.0,0.31,32,0,1974,0,136458,288,0,252.7
285,34,0,1,1,0,2,0,0,9,894.0,0.36,28,2,1745,1,48276,252,0,89.4
286,50,1,1,2,2,0,1,3,10,3149.0,0.97,55,0,520,1,188940,550,0,286.27272727272725
287,29,1,1,1,0,1,1,0,9,1332.0,0.7,25,2,733,0,71928,225,0,133.2
288,39,1,0,2,2,0,0,3,11,2503.0,0.53,35,0,1407,1,165198,385,0,208.58333333333334
289,39,1,0,2,0,2,1,0,14,1666.0,0.97,79,2,616,0,139944,1106,0,111.06666666666666
290,47,1,1,2,1,2,1,2,7,3847.0,0.9,54,0,1437,0,161574,378,0,480.875
291,55,1,0,2,0,0,1,0,9,3516.0,0.51,96,0,1047,1,189864,864,0,351.6
292,55,0,1,2,2,1,0,3,11,1617.0,0.91,116,2,869,1,106722,1276,0,134.75
293,25,0,0,2,1,1,1,2,8,3309.0,0.4,44,0,2143,0,158832,352,0,367.6666666666667
294,44,1,1,2,2,2,1,3,12,3706.0,0.23,72,0,2380,1,266832,864,0,285.0769230769231
295,44,1,1,2,0,0,1,0,9,2907.0,0.23,111,0,2300,0,156978,999,0,290.7
296,51,0,0,2,1,0,1,2,5,2750.0,0.66,110,0,940,1,82500,550,0,458.3333333333333
297,38,0,0,1,2,2,1,3,10,1561.0,0.5,20,2,222,0,93660,200,0,141.9090909090909
298,47,0,0,2,1,0,1,1,9,1962.0,0.66,80,2,1854,1,105948,720,0,196.2
299,50,0,1,2,1,2,1,1,6,3233.0,0.69,90,0,659,0,116388,540,0,461.85714285714283
300,45,1,2,2,2,1,1,3,14,3171.0,0.02,103,0,849,0,266364,1442,0,211.4
301,50,1,0,1,1,1,1,2,6,603.0,0.05,111,2,681,0,21708,666,0,86.14285714285714
302,22,1,1,1,2,0,1,3,14,1481.0,0.53,67,2,319,0,124404,938,0,98.73333333333333
303,36,1,0,2,1,1,1,2,6,5297.0,0.19,60,1,872,0,190692,360,1,756.7142857142857
304,21,1,0,2,1,1,1,2,9,2536.0,0.63,84,0,2455,0,136944,756,0,253.6
305,52,0,2,1,1,2,0,2,7,1066.0,0.55,28,2,2084,1,44772,196,0,133.25
306,34,1,0,2,0,2,1,0,8,3379.0,0.59,103,0,517,1,162192,824,0,375.44444444444446
307,45,0,0,2,0,0,1,0,8,2096.0,0.3,32,0,2402,0,100608,256,0,232.88888888888889
308,47,1,0,0,2,2,1,3,8,3620.0,0.64,110,0,1067,1,173760,880,0,402.22222222222223
309,46,1,0,1,1,0,1,2,2,1054.0,0.83,97,2,593,1,12648,194,0,351.3333333333333
310,23,1,0,1,2,0,1,3,7,1911.0,1.0,89,2,1170,0,80262,623,0,238.875
311,52,1,0,2,0,2,1,0,19,3070.0,0.84,116,0,512,0,349980,2204,0,153.5
312,58,1,1,2,0,1,0,0,14,1455.0,0.56,93,2,1482,1,122220,1302,0,97.0
313,54,0,0,1,0,1,0,0,14,1472.0,0.19,107,2,2261,0,123648,1498,0,98.13333333333334
314,41,0,1,0,0,1,1,0,19,6524.5,0.68,35,1,276,0,858762,665,1,326.225
315,46,0,0,2,2,1,0,3,7,2567.0,0.94,19,0,608,1,107814,133,0,320.875
316,48,1,0,1,1,0,0,1,2,1795.0,0.21,115,2,2467,1,21540,230,0,598.3333333333334
317,52,1,1,1,2,1,0,3,5,1537.0,0.26,46,2,943,0,46110,230,0,256.1666666666667
318,50,0,2,1,1,0,1,2,9,1894.0,0.15,103,2,632,0,102276,927,0,189.4
319,38,1,0,1,0,2,1,0,17,1635.0,0.74,106,2,1678,0,166770,1802,0,90.83333333333333
320,49,1,2,0,1,2,1,1,3,4402.0,0.41,54,1,1877,0,79236,162,1,1100.5
321,40,0,1,2,0,0,0,0,16,3861.0,0.06,90,0,2031,1,370656,1440,0,227.11764705882354
322,50,1,1,2,2,1,1,3,8,2938.0,0.87,9,0,1187,0,141024,72,0,326.44444444444446
323,20,0,1,0,1,0,0,2,6,6524.5,0.56,52,1,1721,0,245196,312,1,932.0714285714286
324,35,1,0,2,2,1,1,3,11,1984.0,0.33,17,2,1753,0,130944,187,0,165.33333333333334
325,42,0,0,1,0,1,0,0,17,668.0,0.34,36,2,954,0,68136,612,0,37.111111111111114
326,59,1,1,2,2,0,1,3,10,2302.0,0.29,71,0,875,0,138120,710,0,209.27272727272728
327,48,1,0,0,0,0,0,0,8,3245.0,0.46,83,0,1031,1,155760,664,0,360.55555555555554
328,20,0,2,0,0,1,1,0,13,6524.5,0.34,95,1,1319,0,619632,1235,1,466.0357142857143
329,57,1,0,1,0,0,1,0,18,742.0,0.55,95,2,227,0,80136,1710,0,39.05263157894737
330,41,1,0,2,2,1,1,3,10,3525.0,0.77,34,0,1453,1,211500,340,0,320.45454545454544
331,49,0,1,2,2,0,1,3,9,3193.0,0.67,10,0,615,0,172422,90,0,319.3
332,39,1,0,0,1,2,1,2,3,6371.0,0.29,29,1,2272,0,114678,87,1,1592.75
333,40,0,1,1,1,1,1,1,3,1850.0,0.53,32,2,1910,0,33300,96,0,462.5
334,19,1,1,2,2,2,1,3,14,2029.0,0.84,66,0,741,0,170436,924,0,135.26666666666668
335,44,1,2,0,2,0,1,3,11,6524.5,0.07,26,1,364,0,524172,286,1,543.7083333333334
336,59,1,1,2,2,2,1,3,12,3889.0,0.08,72,0,2455,1,280008,864,0,299.15384615384613
337,19,1,1,2,2,0,0,3,7,3288.0,0.56,19,0,1184,0,138096,133,0,411.0
338,43,0,1,1,0,1,1,0,10,1772.0,0.64,30,2,572,0,106320,300,0,161.0909090909091
339,34,1,2,1,0,0,1,0,14,1259.0,0.21,67,2,817,0,105756,938,0,83.93333333333334
340,57,0,0,2,0,0,0,0,17,2903.0,0.75,22,0,268,0,296106,374,0,161.27777777777777
341,50,1,0,0,2,1,1,3,11,3797.0,0.65,77,0,1743,0,250602,847,0,316.4166666666667
342,26,1,0,1,0,0,0,0,18,1031.0,0.92,67,2,1858,0,111348,1206,0,54.26315789473684
343,56,1,0,2,0,1,1,0,16,3417.0,0.17,66,0,300,0,328032,1056,0,201.0
344,46,1,1,2,1,0,1,1,6,2363.0,0.75,72,0,200,0,85068,432,0,337.57142857142856
345,59,0,1,1,1,1,1,2,7,1904.0,0.08,52,2,2254,1,79968,364,0,238.0
346,43,0,1,2,0,2,0,0,18,1541.0,0.57,54,2,517,0,166428,972,0,81.10526315789474
347,52,0,0,2,0,0,1,0,17,2098.0,0.55,67,0,2078,0,213996,1139,0,116.55555555555556
348,42,0,1,0,0,0,1,0,8,3305.0,0.39,73,0,385,0,158640,584,0,367.22222222222223
349,41,1,0,2,2,0,1,3,11,2308.0,0.84,113,0,927,0,152328,1243,0,192.33333333333334
350,30,0,1,2,1,1,0,1,2,2763.0,0.0,10,0,542,0,33156,20,0,921.0
351,24,0,1,1,1,0,0,2,7,1178.0,0.52,62,2,912,0,49476,434,0,147.25
352,53,1,0,0,1,1,0,1,3,6384.0,0.22,55,1,335,0,114912,165,1,1596.0
353,37,1,0,1,0,0,0,0,16,1230.0,0.74,16,2,2122,0,118080,256,0,72.3529411764706
354,18,1,0,2,2,2,0,3,9,3988.0,0.04,99,0,582,0,215352,891,0,398.8
355,25,1,2,1,1,0,1,1,7,1432.0,0.83,51,2,385,0,60144,357,0,179.0
356,33,0,2,0,1,2,1,2,8,6524.5,0.84,13,1,1127,0,383904,104,1,724.9444444444445
357,31,0,1,2,2,1,1,3,6,1632.0,0.83,11,2,1163,1,58752,66,0,233.14285714285714
358,29,1,0,2,0,2,1,0,18,3598.0,0.15,33,0,760,1,388584,594,0,189.3684210526316
359,40,1,0,1,0,0,1,0,8,1117.0,0.63,82,2,1389,1,53616,656,0,124.11111111111111
360,32,1,1,2,1,0,0,2,7,1891.0,0.01,55,2,1097,0,79422,385,0,236.375
361,45,0,1,2,1,1,0,1,6,2007.0,0.85,88,0,2128,0,72252,528,0,286.7142857142857
362,51,0,0,2,2,0,1,3,10,3185.0,0.72,116,0,2037,1,191100,1160,0,289.54545454545456
363,19,1,0,1,1,0,0,2,2,853.0,0.53,59,2,1912,0,10236,118,0,284.3333333333333
364,49,1,1,0,2,1,1,3,7,5914.0,0.73,100,1,1938,0,248388,700,1,739.25
365,40,0,0,0,1,1,0,1,4,4418.0,0.09,63,1,1380,0,106032,252,1,883.6
366,39,1,0,2,1,2,1,1,3,1455.0,0.53,60,2,1057,0,26190,180,0,363.75
367,42,1,0,0,1,1,0,2,2,6524.5,0.29,26,1,484,0,86292,52,1,2174.8333333333335
368,39,0,1,2,0,0,1,0,10,1605.0,0.97,104,2,2330,0,96300,1040,0,145.9090909090909
369,39,1,2,2,2,1,1,3,10,2177.0,0.86,112,0,1847,0,130620,1120,0,197.9090909090909
370,59,0,2,2,2,0,0,3,13,2355.0,0.73,22,0,865,1,183690,286,0,168.21428571428572
371,23,1,1,2,0,2,1,0,11,6524.5,0.93,62,0,1593,1,228492,682,0,543.7083333333334
372,32,1,1,2,0,1,1,0,13,2289.0,0.35,44,0,2224,1,178542,572,0,163.5
373,54,0,0,2,0,0,1,0,8,2014.0,0.9,117,0,2460,1,96672,936,0,223.77777777777777
374,50,0,1,2,2,1,1,3,10,2584.0,0.33,93,0,1129,0,155040,930,0,234.9090909090909
375,25,1,0,2,1,1,0,1,3,2507.0,0.73,35,0,413,1,45126,105,0,626.75
376,22,0,1,2,0,1,0,0,16,2817.0,0.74,60,0,503,1,270432,960,0,165.7058823529412
377,56,1,0,1,0,1,0,0,11,1236.0,0.02,39,2,1603,0,81576,429,0,103.0
378,21,1,0,0,0,2,1,0,14,5349.0,0.36,30,1,399,0,449316,420,1,356.6
379,23,0,0,2,1,0,1,2,4,3778.0,0.02,72,0,2485,0,90672,288,0,755.6
380,49,1,0,1,1,1,0,2,6,1932.0,1.0,110,2,870,0,69552,660,0,276.0
381,47,1,0,1,0,0,1,0,14,1237.0,0.12,116,2,1928,1,103908,1624,0,82.46666666666667
382,52,0,0,2,1,2,1,1,2,1796.0,0.54,88,2,1449,1,21552,176,0,598.6666666666666
383,57,0,2,0,0,0,1,0,17,6524.5,0.79,38,1,1078,0,770100,646,1,362.47222222222223
384,33,1,0,2,1,0,0,2,6,2441.0,0.2,80,0,450,0,87876,480,0,348.7142857142857
385,30,0,1,2,2,2,0,3,12,1739.0,0.49,20,2,697,0,125208,240,0,133.76923076923077
386,59,0,2,1,2,1,0,3,10,1699.0,0.61,46,2,2187,0,101940,460,0,154.45454545454547
387,47,0,2,2,1,0,1,1,2,3685.0,0.16,9,0,1177,0,44220,18,0,1228.3333333333333
388,36,0,1,2,2,0,1,3,8,6524.5,0.78,65,1,983,0,338496,520,1,724.9444444444445
389,34,1,2,2,2,1,1,3,5,1953.0,0.3,48,2,738,0,58590,240,0,325.5
390,36,1,0,1,2,1,0,3,11,1972.0,0.21,39,2,1100,1,130152,429,0,164.33333333333334
391,45,1,0,2,0,0,1,0,15,2749.0,0.56,112,0,1666,0,247410,1680,0,171.8125
392,43,0,0,1,1,2,0,1,2,942.0,0.41,95,2,409,0,11304,190,0,314.0
393,54,0,1,2,1,1,1,2,5,3574.0,0.92,5,0,1933,1,107220,25,0,595.6666666666666
394,43,0,1,2,1,1,0,2,8,2194.0,0.88,102,0,690,0,105312,816,0,243.77777777777777
395,40,0,0,2,2,2,1,3,12,2209.0,0.48,47,0,1909,0,159048,564,0,169.92307692307693
396,26,0,0,1,0,0,1,0,12,1348.0,0.36,36,2,1953,1,97056,432,0,103.6923076923077
397,29,0,1,0,1,1,0,1,8,3948.0,0.33,112,0,2118,1,189504,896,0,438.6666666666667
398,18,0,0,2,2,0,1,3,10,1606.0,0.27,107,2,2234,0,96360,1070,0,146.0
399,18,1,1,2,0,0,1,0,12,3991.0,0.54,67,0,2129,0,287352,804,0,307.0
400,51,1,1,2,0,0,1,0,18,3224.0,0.8,37,0,1686,0,348192,666,0,169.68421052631578
401,49,0,1,2,1,2,0,2,4,3583.0,0.31,99,0,2203,0,85992,396,0,716.6
402,42,0,1,2,1,0,1,1,5,2096.0,0.19,81,0,1700,0,62880,405,0,349.3333333333333
403,57,0,2,2,2,0,1,3,8,1654.0,0.48,113,2,397,0,79392,904,0,183.77777777777777
404,18,1,0,2,1,1,1,1,1,2295.0,0.07,70,0,2167,1,13770,70,0,1147.5
405,33,1,1,1,2,1,0,3,7,771.0,0.7,34,2,720,0,32382,238,0,96.375
406,56,0,1,0,0,2,1,0,15,4570.0,0.52,14,1,1722,0,411300,210,1,285.625
407,22,0,0,2,0,2,1,0,14,2943.0,0.5,27,0,1734,0,247212,378,0,196.2
408,39,1,0,1,0,1,1,0,19,1707.0,0.3,101,2,1913,0,194598,1919,0,85.35
409,46,1,0,2,0,1,1,0,14,3134.0,0.9,43,0,1548,0,263256,602,0,208.93333333333334
410,20,1,0,0,1,2,1,1,3,4938.0,0.09,49,1,887,0,88884,147,1,1234.5
411,29,1,1,0,1,0,1,1,9,4532.0,0.87,33,1,666,0,244728,297,1,453.2
412,43,0,2,2,2,2,1,3,10,1621.0,0.38,34,2,795,0,97260,340,0,147.36363636363637
413,33,1,0,1,2,0,1,3,12,1940.0,0.88,38,2,338,1,139680,456,0,149.23076923076923
414,54,1,0,2,2,1,0,3,12,2898.0,0.73,56,0,1214,0,208656,672,0,222.92307692307693
415,39,0,2,1,2,1,1,3,7,1849.0,0.1,107,2,441,0,77658,749,0,231.125
416,46,1,0,0,2,1,0,3,8,6524.5,0.83,85,1,932,0,347760,680,1,724.9444444444445
417,31,1,0,2,0,0,1,0,13,1206.0,0.68,26,2,334,0,94068,338,0,86.14285714285714
418,45,1,1,1,0,2,1,0,9,1494.0,0.03,9,2,2324,0,80676,81,0,149.4
419,22,0,1,2,0,0,0,0,19,3115.0,0.13,15,0,1710,0,355110,285,0,155.75
420,47,1,0,2,2,2,1,3,11,3013.0,0.64,90,0,2018,0,198858,990,0,251.08333333333334
421,22,0,0,2,0,2,1,0,9,3700.0,0.66,36,0,957,0,199800,324,0,370.0
422,29,0,0,2,0,2,0,0,18,2344.0,0.75,28,0,616,0,253152,504,0,123.36842105263158
423,33,1,1,1,0,1,1,0,12,1871.0,0.72,15,2,406,1,134712,180,0,143.92307692307693
424,43,1,1,1,0,2,0,0,19,1982.0,0.66,15,2,1843,0,225948,285,0,99.1
425,43,1,0,2,1,1,0,1,4,3827.0,0.77,21,0,510,1,91848,84,0,765.4
426,38,1,1,1,2,2,0,3,13,921.0,0.58,36,2,1531,0,71838,468,0,65.78571428571429
427,56,0,2,2,2,2,1,3,6,3476.0,0.26,87,0,1599,0,125136,522,0,496.57142857142856
428,53,1,0,2,1,1,1,2,7,3335.0,0.91,31,0,1750,0,140070,217,0,416.875
429,50,1,0,2,0,1,1,0,14,2303.0,0.02,36,0,282,0,193452,504,0,153.53333333333333
430,47,1,1,2,0,0,1,0,14,3354.0,0.37,65,0,1800,0,281736,910,0,223.6
431,54,0,0,0,0,2,1,0,8,4605.0,0.73,29,1,1675,0,221040,232,1,511.6666666666667
432,40,1,0,0,2,1,0,3,12,6524.5,0.43,68,1,1226,0,538056,816,1,501.88461538461536
433,27,1,1,1,2,0,1,3,6,1647.0,0.02,68,2,1679,0,59292,408,0,235.28571428571428
434,22,0,2,1,2,0,1,3,9,579.0,0.07,32,2,2483,1,31266,288,0,57.9
435,53,0,2,2,2,1,1,3,6,3080.0,0.65,44,0,1864,0,110880,264,0,440.0
436,51,1,1,0,2,2,1,3,9,3987.0,0.96,95,0,1982,1,215298,855,0,398.7
437,48,1,1,0,1,0,0,1,7,6524.5,0.55,18,1,2277,0,307776,126,1,815.5625
438,27,1,0,0,2,2,1,3,10,3153.0,0.51,46,0,1806,1,189180,460,0,286.6363636363636
439,36,1,1,1,0,2,1,0,19,1406.0,0.32,43,2,1181,0,160284,817,0,70.3
440,49,1,0,0,2,0,0,3,9,6524.5,0.26,6,1,804,0,365202,54,1,652.45
441,18,0,0,2,1,1,1,1,4,3120.0,0.02,85,0,437,0,74880,340,0,624.0
442,22,0,1,1,0,2,1,0,15,870.0,0.27,5,2,930,0,78300,75,0,54.375
443,21,1,1,2,1,1,0,1,8,1822.0,0.45,113,2,1542,0,87456,904,0,202.44444444444446
444,33,1,0,1,0,0,1,0,8,831.0,0.2,36,2,2194,0,39888,288,0,92.33333333333333
445,41,0,2,2,2,2,1,3,14,1742.0,0.09,87,2,1560,0,146328,1218,0,116.13333333333334
446,33,1,0,2,1,1,1,1,2,1929.0,0.72,68,2,2278,1,23148,136,0,643.0
447,19,1,0,2,0,1,1,0,10,2705.0,0.89,82,0,1177,1,162300,820,0,245.9090909090909
448,45,1,0,2,2,2,1,3,5,2996.0,0.94,35,0,1114,0,89880,175,0,499.3333333333333
449,49,1,1,0,0,1,0,0,18,5423.0,0.62,62,1,1837,0,585684,1116,1,285.42105263157896
450,44,1,1,2,1,1,0,1,3,1580.0,0.05,86,2,1828,0,28440,258,0,395.0
451,37,0,0,2,1,0,1,1,8,3073.0,0.74,82,0,2454,0,147504,656,0,341.44444444444446
452,41,1,1,0,1,0,1,2,4,3419.0,0.11,115,0,2181,0,82056,460,0,683.8
453,29,1,0,0,1,1,1,2,7,3466.0,0.67,18,0,782,1,145572,126,0,433.25
454,52,1,1,1,2,1,1,3,11,1951.0,0.78,92,2,659,0,128766,1012,0,162.58333333333334
455,50,0,0,2,0,2,0,0,18,2580.0,0.73,73,0,335,0,278640,1314,0,135.78947368421052
456,50,0,0,1,2,0,0,3,9,1845.0,0.95,20,2,2176,1,99630,180,0,184.5
457,54,0,2,1,1,2,0,1,1,1789.0,0.74,73,2,1177,1,10734,73,0,894.5
458,29,0,0,2,0,1,1,0,17,3535.0,0.69,58,0,483,1,360570,986,0,196.38888888888889
459,20,1,0,0,1,2,1,1,4,3803.0,0.26,17,0,216,1,91272,68,0,760.6
460,18,0,1,1,2,1,1,3,11,1577.0,0.92,84,2,1438,1,104082,924,0,131.41666666666666
461,50,1,2,0,2,0,1,3,9,4632.0,0.18,83,1,1622,0,250128,747,1,463.2
462,57,1,0,0,2,0,0,3,6,4984.0,0.9,35,1,1467,0,179424,210,1,712.0
463,27,0,0,0,0,1,1,0,15,3003.0,0.31,73,0,2253,0,270270,1095,0,187.6875
464,46,0,0,1,0,0,1,0,9,1962.0,0.13,25,2,979,0,105948,225,0,196.2
465,30,0,1,0,1,1,1,1,8,3602.0,0.83,34,0,2334,0,172896,272,0,400.22222222222223
466,29,0,0,2,0,2,0,0,18,3867.0,0.0,27,0,2436,0,417636,486,0,203.52631578947367
467,48,0,1,2,0,1,1,0,9,2898.0,0.83,42,0,1839,0,156492,378,0,289.8
468,19,1,2,1,2,2,0,3,9,1000.0,0.26,33,2,619,1,54000,297,0,100.0
469,52,0,0,1,1,1,1,2,4,1757.0,0.88,81,2,2026,1,42168,324,0,351.4
470,40,0,0,2,2,0,1,3,5,1684.0,0.69,36,2,2495,0,50520,180,0,280.6666666666667
471,34,0,0,2,1,1,1,1,8,2795.0,0.67,116,0,1059,1,134160,928,0,310.55555555555554
472,43,1,0,1,1,1,1,1,3,554.0,0.37,66,2,406,0,9972,198,0,138.5
473,25,0,2,1,0,1,1,0,11,1362.0,0.06,110,2,2380,0,89892,1210,0,113.5
474,46,1,0,2,2,0,1,3,8,3370.0,0.83,95,0,2240,0,161760,760,0,374.44444444444446
475,43,0,0,1,0,1,0,0,12,576.0,0.17,102,2,314,0,41472,1224,0,44.30769230769231
476,27,0,1,0,0,0,1,0,10,5343.0,0.37,49,1,410,0,320580,490,1,485.72727272727275
477,43,1,0,1,0,1,1,0,16,1742.0,0.6,53,2,331,0,167232,848,0,102.47058823529412
478,51,0,1,1,1,2,0,1,4,1800.0,0.48,37,2,1597,0,43200,148,0,360.0
479,58,1,0,2,2,1,1,3,14,3101.0,0.2,8,0,353,0,260484,112,0,206.73333333333332
480,24,1,2,2,2,2,0,3,8,3171.0,0.14,22,0,1119,1,152208,176,0,352.3333333333333
481,21,1,2,2,0,0,1,0,13,3234.0,0.12,74,0,1646,0,252252,962,0,231.0
482,28,0,1,2,1,0,1,1,8,3590.0,0.86,68,0,1151,0,172320,544,0,398.8888888888889
483,46,0,2,0,2,1,0,3,11,4251.0,0.03,32,1,1589,0,280566,352,1,354.25
484,53,0,0,2,2,0,1,3,8,3774.0,0.98,112,0,1917,0,181152,896,0,419.3333333333333
485,42,1,0,1,0,1,0,0,11,1586.0,0.2,62,2,346,0,104676,682,0,132.16666666666666
486,38,0,1,2,1,0,1,1,5,1670.0,0.11,95,2,2017,1,50100,475,0,278.3333333333333
487,53,1,1,0,0,2,1,0,17,5809.0,0.58,94,1,914,0,592518,1598,1,322.72222222222223
488,27,0,0,2,2,0,0,3,9,3854.0,0.08,60,0,1796,1,208116,540,0,385.4
489,54,1,0,1,1,2,1,1,1,1067.0,0.6,24,2,2478,1,6402,24,0,533.5
490,26,1,0,2,0,1,1,0,15,3581.0,0.85,81,0,1723,0,322290,1215,0,223.8125
491,41,1,0,2,2,1,1,3,14,2326.0,0.05,96,0,1106,0,195384,1344,0,155.06666666666666
492,52,0,0,2,0,1,0,0,12,3165.0,0.8,38,0,1846,1,227880,456,0,243.46153846153845
493,52,1,1,1,0,2,0,0,10,629.0,0.39,117,2,1924,1,37740,1170,0,57.18181818181818
494,53,1,0,1,0,1,1,0,10,1917.0,0.16,91,2,2230,1,115020,910,0,174.27272727272728
495,35,1,0,2,1,1,0,2,4,2674.0,0.18,14,0,2354,1,64176,56,0,534.8
496,56,1,1,1,2,2,1,3,11,1154.0,0.92,119,2,2340,0,76164,1309,0,96.16666666666667
497,49,1,1,2,2,0,1,3,9,2907.0,0.11,98,0,1859,0,156978,882,0,290.7
498,41,1,2,2,2,1,0,3,5,2540.0,0.87,26,0,1028,1,76200,130,0,423.3333333333333
499,40,0,1,1,2,0,0,3,9,1093.0,0.54,9,2,2387,1,59022,81,0,109.3
500,49,0,0,0,1,0,1,1,5,4037.0,0.04,48,1,1537,0,121110,240,1,672.8333333333334
501,54,1,2,0,0,1,1,0,13,5128.0,0.46,118,1,210,0,399984,1534,1,366.2857142857143
502,29,0,1,2,2,1,1,3,11,1703.0,0.82,13,2,1728,1,112398,143,0,141.91666666666666
503,30,0,0,1,1,2,0,1,5,1902.0,0.73,47,2,577,0,57060,235,0,317.0
504,40,1,1,1,0,2,0,0,18,522.0,0.49,8,2,560,0,56376,144,0,27.473684210526315
505,42,1,2,2,1,1,1,1,2,3133.0,0.86,46,0,1771,1,37596,92,0,1044.3333333333333
506,52,1,0,1,1,0,1,1,2,643.0,0.12,69,2,841,0,7716,138,0,214.33333333333334
507,58,0,0,0,2,2,1,3,8,6524.5,0.91,102,1,772,0,336048,816,1,724.9444444444445
508,47,1,0,1,2,2,1,3,5,603.0,0.85,45,2,2155,0,18090,225,0,100.5
509,34,0,0,2,0,1,1,0,14,2905.0,0.71,68,0,1784,0,244020,952,0,193.66666666666666
510,37,1,0,2,0,1,1,0,8,2978.0,0.82,59,0,1122,1,142944,472,0,330.8888888888889
511,42,0,1,2,2,1,1,3,7,3871.0,0.54,94,0,2433,0,162582,658,0,483.875
512,39,1,0,1,1,1,1,1,7,1694.0,0.68,22,2,1741,0,71148,154,0,211.75
513,30,1,2,2,2,2,1,3,10,2075.0,0.56,20,0,2014,0,124500,200,0,188.63636363636363
514,36,0,1,1,0,2,0,0,14,773.0,0.36,91,2,2089,0,64932,1274,0,51.53333333333333
515,53,0,1,0,1,2,1,1,5,3451.0,0.57,50,0,2099,0,103530,250,0,575.1666666666666
516,29,0,2,1,1,0,1,1,8,1380.0,0.26,40,2,1427,1,66240,320,0,153.33333333333334
517,58,0,0,0,1,2,1,1,6,3124.0,0.44,94,0,1639,0,112464,564,0,446.2857142857143
518,36,0,0,0,2,2,1,3,8,6454.0,0.28,70,1,1256,0,309792,560,1,717.1111111111111
519,29,0,1,1,2,1,1,3,5,816.0,0.12,48,2,2329,0,24480,240,0,136.0
520,26,1,2,2,0,2,0,0,9,3366.0,0.32,9,0,1706,1,181764,81,0,336.6
521,24,0,1,2,1,2,1,1,6,606.0,0.85,33,2,2395,0,21816,198,0,86.57142857142857
522,45,1,0,0,1,2,0,2,4,4683.0,0.38,8,1,1830,0,112392,32,1,936.6
523,31,1,2,2,2,1,1,3,7,2406.0,0.75,115,0,1164,0,101052,805,0,300.75
524,48,0,0,2,0,2,0,0,14,1929.0,0.18,103,2,1191,0,162036,1442,0,128.6
525,36,1,2,2,0,2,0,0,14,1861.0,0.42,90,2,694,0,156324,1260,0,124.06666666666666
526,33,0,2,1,1,0,1,2,2,1295.0,0.11,53,2,1393,0,15540,106,0,431.6666666666667
527,22,0,0,0,2,0,1,3,12,3431.0,0.14,76,0,902,0,247032,912,0,263.9230769230769
528,52,1,1,1,1,0,0,2,1,1174.0,0.62,112,2,1230,1,7044,112,0,587.0
529,29,1,0,2,2,0,1,3,14,3043.0,0.61,89,0,1603,1,255612,1246,0,202.86666666666667
530,42,0,0,2,0,1,0,0,14,2358.0,0.21,12,0,1025,0,198072,168,0,157.2
531,38,0,1,0,1,0,0,1,1,6061.0,0.47,56,1,1257,0,36366,56,1,3030.5
532,53,1,1,1,1,2,0,2,3,1900.0,0.86,73,2,762,1,34200,219,0,475.0
533,40,1,2,2,1,0,0,2,3,2845.0,0.17,25,0,2385,0,51210,75,0,711.25
534,33,1,1,2,0,1,0,0,17,3130.0,0.02,31,0,566,0,319260,527,0,173.88888888888889
535,56,1,0,2,1,0,1,2,2,2075.0,0.65,42,0,2353,1,24900,84,0,691.6666666666666
536,59,0,2,1,0,0,0,0,17,1588.0,0.05,9,2,993,0,161976,153,0,88.22222222222223
537,56,0,2,1,2,1,0,3,9,1392.0,0.98,89,2,835,0,75168,801,0,139.2
538,31,0,0,1,0,1,0,0,11,769.0,0.61,65,2,1905,1,50754,715,0,64.08333333333333
539,48,0,2,2,2,1,0,3,10,3519.0,0.47,12,0,1186,0,211140,120,0,319.90909090909093
540,22,1,0,1,0,1,1,0,9,1623.0,0.43,90,2,1157,0,87642,810,0,162.3
